UserID,Venue category name,Latitude,Longitude,Time,Timegap,Trajectory
335,Subway,40.66961585,-73.95960014,4/4/2012 13:54:20,0 days 00:09:04.000000000,13092
335,Subway,40.66161146,-73.9622459,4/4/2012 14:05:09,0 days 00:10:49.000000000,13092
335,Medical Center,40.58426059,-73.94598475,4/4/2012 14:48:20,0 days 00:43:11.000000000,13092
335,Home (private),40.6601875,-73.9065883,4/9/2012 12:20:25,0 days 21:10:49.000000000,13093
335,Home (private),40.6601875,-73.9065883,4/9/2012 12:44:30,0 days 00:24:05.000000000,13093
335,Deli / Bodega,40.65649406,-73.90927814,4/9/2012 14:14:25,0 days 01:29:55.000000000,13093
335,Train Station,40.66263818,-73.90887022,4/11/2012 13:44:08,0 days 18:57:45.000000000,13096
335,Other Great Outdoors,40.66421142,-73.91474955,4/11/2012 13:44:29,0 days 00:00:21.000000000,13096
335,Train Station,40.66479595,-73.92295351,4/11/2012 13:45:08,0 days 00:00:39.000000000,13096
335,Other Great Outdoors,40.66421142,-73.91474955,4/11/2012 13:46:47,0 days 00:01:39.000000000,13096
335,Subway,40.66961585,-73.95960014,4/11/2012 13:56:26,0 days 00:09:39.000000000,13096
335,Subway,40.66161146,-73.9622459,4/11/2012 14:05:37,0 days 00:09:11.000000000,13096
335,Home (private),40.6601875,-73.9065883,4/13/2012 12:37:23,0 days 13:35:30.000000000,13100
335,Home (private),40.6601875,-73.9065883,4/13/2012 12:37:34,0 days 00:00:11.000000000,13100
335,Home (private),40.6601875,-73.9065883,4/13/2012 14:57:37,0 days 02:20:03.000000000,13100
335,Train Station,40.66263818,-73.90887022,4/13/2012 15:12:11,0 days 00:14:34.000000000,13100
335,Neighborhood,40.72288438,-73.99875641,4/13/2012 16:22:13,0 days 01:10:02.000000000,13100
335,Neighborhood,40.72862469,-73.99274826,4/13/2012 16:36:21,0 days 00:14:08.000000000,13100
335,Performing Arts Venue,40.7601065,-73.98041169,4/13/2012 18:39:30,0 days 02:03:09.000000000,13100
335,Food & Drink Shop,40.65559167,-73.91544997,5/4/2012 11:56:10,0 days 15:40:17.000000000,13121
335,Train Station,40.66263818,-73.90887022,5/4/2012 13:52:14,0 days 01:56:04.000000000,13121
335,Other Great Outdoors,40.66536327,-73.90661414,5/4/2012 13:52:47,0 days 00:00:33.000000000,13121
335,Subway,40.67064595,-73.95802975,5/4/2012 14:03:49,0 days 00:11:02.000000000,13121
335,Subway,40.66961585,-73.95960014,5/4/2012 14:04:02,0 days 00:00:13.000000000,13121
335,Subway,40.66161146,-73.9622459,5/4/2012 14:13:05,0 days 00:09:03.000000000,13121
335,Home (private),40.61404836,-73.93010371,5/10/2012 22:38:33,0 days 03:32:51.000000000,13129
335,Donut Shop,40.61283207,-73.92653008,5/10/2012 22:39:12,0 days 00:00:39.000000000,13129
335,Road,40.6377787,-73.95294428,5/10/2012 22:39:37,0 days 00:00:25.000000000,13129
335,Neighborhood,40.66487975,-73.90974892,5/14/2012 1:37:14,0 days 03:51:39.000000000,13133
335,Neighborhood,40.650168900000004,-73.94957542,5/14/2012 1:37:35,0 days 00:00:21.000000000,13133
335,Train Station,40.66263818,-73.90887022,5/14/2012 4:09:42,0 days 02:32:07.000000000,13133
335,Food & Drink Shop,40.65559167,-73.91544997,5/14/2012 4:10:01,0 days 00:00:19.000000000,13133
335,Miscellaneous Shop,40.65890928,-73.90905422,5/14/2012 4:10:16,0 days 00:00:15.000000000,13133
335,Train Station,40.66263818,-73.90887022,5/17/2012 5:44:41,0 days 07:25:48.000000000,13138
335,Neighborhood,40.66487975,-73.90974892,5/17/2012 5:45:02,0 days 00:00:21.000000000,13138
335,Neighborhood,40.650168900000004,-73.94957542,5/17/2012 5:45:20,0 days 00:00:18.000000000,13138
335,Food & Drink Shop,40.65559167,-73.91544997,5/17/2012 5:45:34,0 days 00:00:14.000000000,13138
335,Home (private),40.6601875,-73.9065883,5/17/2012 5:45:45,0 days 00:00:11.000000000,13138
335,Home (private),40.6601875,-73.9065883,5/17/2012 5:45:55,0 days 00:00:10.000000000,13138
335,Food & Drink Shop,40.65383367,-73.91162633,5/29/2012 7:41:29,0 days 07:57:03.000000000,13147
335,Train Station,40.66263818,-73.90887022,5/29/2012 7:42:47,0 days 00:01:18.000000000,13147
335,Train Station,40.66479595,-73.92295351,5/29/2012 7:48:46,0 days 00:05:59.000000000,13147
335,Neighborhood,40.66487975,-73.90974892,5/29/2012 7:49:03,0 days 00:00:17.000000000,13147
335,Subway,40.66869292,-73.93140078,5/29/2012 7:49:25,0 days 00:00:22.000000000,13147
335,Plaza,40.7498254,-73.9879632,5/29/2012 8:29:11,0 days 00:39:46.000000000,13147
335,Department Store,40.75123961,-73.99161433,5/29/2012 8:29:57,0 days 00:00:46.000000000,13147
335,Subway,40.66869292,-73.93140078,5/29/2012 14:17:30,0 days 05:47:33.000000000,13148
335,Train Station,40.66479595,-73.92295351,5/29/2012 14:17:50,0 days 00:00:20.000000000,13148
335,Neighborhood,40.66487975,-73.90974892,5/29/2012 14:18:18,0 days 00:00:28.000000000,13148
335,Train Station,40.66263818,-73.90887022,5/29/2012 14:18:37,0 days 00:00:19.000000000,13148
335,Food & Drink Shop,40.65383367,-73.91162633,5/29/2012 14:24:43,0 days 00:06:06.000000000,13148
335,Convenience Store,40.66025408,-73.90794614,5/29/2012 14:25:00,0 days 00:00:17.000000000,13148
335,Subway,40.66869292,-73.93140078,6/1/2012 13:54:45,0 days 19:16:09.000000000,13151
335,Subway,40.67064595,-73.95802975,6/1/2012 14:04:19,0 days 00:09:34.000000000,13151
335,Subway,40.65052299,-73.9629811,6/1/2012 14:20:18,0 days 00:15:59.000000000,13151
335,Subway,40.60906562,-73.95777225,6/1/2012 14:31:46,0 days 00:11:28.000000000,13151
335,Neighborhood,40.59112794,-73.94521952,6/1/2012 14:35:18,0 days 00:03:32.000000000,13151
335,Coffee Shop,40.58750232,-73.954417,6/1/2012 14:38:11,0 days 00:02:53.000000000,13151
335,Bridge,40.85121557,-73.95206451,6/3/2012 18:55:02,0 days 07:26:55.000000000,13153
335,Moving Target,40.749519,-73.98798199999999,6/3/2012 19:00:08,0 days 00:05:06.000000000,13153
335,Travel & Transport,40.79784235,-73.9224885,6/3/2012 19:20:50,0 days 00:20:42.000000000,13153
335,Bridge,40.78008648,-73.92702341,6/3/2012 19:23:22,0 days 00:02:32.000000000,13153
335,Gas Station / Garage,40.61156998,-73.92500301,6/3/2012 19:57:47,0 days 00:34:25.000000000,13153
335,Home (private),40.61404836,-73.93010371,6/3/2012 20:02:19,0 days 00:04:32.000000000,13153
336,Art Museum,40.83134284,-73.91995672,1/10/2013 3:43:54,1 days 00:17:10.000000000,13168
336,History Museum,40.86537849,-73.89437881,1/10/2013 3:54:55,0 days 00:11:01.000000000,13168
336,Garden,40.89823878,-73.91175263,1/10/2013 4:05:46,0 days 00:10:51.000000000,13168
336,Plaza,40.83835099,-73.86004,1/10/2013 4:08:10,0 days 00:02:24.000000000,13168
336,Plaza,40.83322509,-73.86108518,1/10/2013 4:21:22,0 days 00:13:12.000000000,13168
336,Coffee Shop,40.720787,-73.99949699999999,1/30/2013 21:24:01,0 days 23:33:15.000000000,13170
336,Stadium,40.68312,-73.97597900000001,1/30/2013 21:27:21,0 days 00:03:20.000000000,13170
336,Event Space,40.7420954,-74.00742531,2/7/2013 8:56:06,7 days 11:28:45.000000000,13171
336,Movie Theater,40.73416736,-73.99048716,2/7/2013 9:57:48,0 days 01:01:42.000000000,13171
336,Coffee Shop,40.73923249,-74.00294535,2/7/2013 9:59:40,0 days 00:01:52.000000000,13171
336,Office,40.7408657,-74.00225967,2/7/2013 10:06:49,0 days 00:07:09.000000000,13171
337,Bookstore,40.82920294,-74.13943291,4/9/2012 13:22:56,0 days 20:39:41.000000000,13179
337,Mall,40.82698333,-74.13914406,4/9/2012 13:45:57,0 days 00:23:01.000000000,13179
337,Movie Theater,40.82858596,-74.14026976,4/9/2012 13:47:51,0 days 00:01:54.000000000,13179
337,Sandwich Place,40.81285478,-74.21616424,4/11/2012 19:37:13,1 days 00:13:38.000000000,13180
337,Music Venue,40.81259371,-74.21655401,4/11/2012 20:24:07,0 days 00:46:54.000000000,13180
337,Home (private),40.81042022,-74.12986841,4/14/2012 2:05:13,0 days 03:21:36.000000000,13184
337,Home (private),40.83018008,-74.20032308,4/14/2012 2:27:11,0 days 00:21:58.000000000,13184
337,Sushi Restaurant,40.841502,-74.208084,5/11/2012 18:45:48,0 days 23:31:41.000000000,13188
337,Bar,40.816129,-74.21840954,5/11/2012 20:27:24,0 days 01:41:36.000000000,13188
337,Mall,40.95634252,-74.06902772,5/23/2012 13:50:41,1 days 14:15:22.000000000,13191
337,Coffee Shop,40.95644652,-74.06886136,5/23/2012 14:08:55,0 days 00:18:14.000000000,13191
337,Deli / Bodega,40.830394,-74.205737,6/6/2012 13:45:06,1 days 05:49:02.000000000,13195
337,Hardware Store,40.83113372,-74.20568883,6/6/2012 14:08:13,0 days 00:23:07.000000000,13195
337,Mall,40.91733544,-74.07566071,6/8/2012 18:03:50,0 days 08:52:37.000000000,13197
337,Bar,40.91602072,-74.07647936,6/8/2012 18:08:24,0 days 00:04:34.000000000,13197
337,Movie Theater,40.91532869,-74.0767014,6/8/2012 18:22:04,0 days 00:13:40.000000000,13197
338,Donut Shop,40.691996,-73.987144,12/2/2012 9:13:51,10 days 13:14:47.000000000,13213
338,Church,40.69058118,-73.98719533,12/2/2012 9:24:36,0 days 00:10:45.000000000,13213
339,Coffee Shop,40.70658765,-74.00654554,4/23/2012 19:27:35,1 days 05:49:37.000000000,13217
339,Scenic Lookout,40.707459,-74.00688903,4/23/2012 19:51:02,0 days 00:23:27.000000000,13217
339,Italian Restaurant,40.72330844,-74.00340738,6/3/2012 12:05:54,0 days 15:57:54.000000000,13219
339,Bookstore,40.70881201,-74.00527954,6/3/2012 13:16:53,0 days 01:10:59.000000000,13219
340,Subway,40.66061981,-73.9794445,5/19/2012 14:29:12,0 days 13:51:01.000000000,13234
340,Burger Joint,40.66400439,-73.98070439,5/19/2012 15:31:18,0 days 01:02:06.000000000,13234
340,BBQ Joint,40.72218159,-73.98806193,5/28/2012 18:15:43,1 days 20:50:18.000000000,13237
340,Tea Room,40.76720039,-73.98148298,5/28/2012 19:35:30,0 days 01:19:47.000000000,13237
340,Other Great Outdoors,40.76588402,-73.97373676,5/28/2012 19:49:55,0 days 00:14:25.000000000,13237
340,Electronics Store,40.7639385,-73.97308829999999,5/28/2012 20:26:30,0 days 00:36:35.000000000,13237
340,Vegetarian / Vegan Restaurant,40.729369,-73.998868,6/2/2012 18:15:29,4 days 21:48:59.000000000,13238
340,Subway,40.68610944,-73.97394866,6/2/2012 20:46:55,0 days 02:31:26.000000000,13238
340,Flea Market,40.7205995,-73.96312594,7/7/2012 15:43:55,0 days 04:10:46.000000000,13242
340,Park,40.72133752,-73.95218412,7/7/2012 16:59:53,0 days 01:15:58.000000000,13242
340,Caf,40.64836553,-73.97875879,7/29/2012 10:31:07,0 days 11:10:13.000000000,13246
340,Subway,40.66061981,-73.9794445,7/29/2012 11:42:47,0 days 01:11:40.000000000,13246
340,Bar,40.75312933,-74.00493383,11/17/2012 15:01:02,4 days 20:56:56.000000000,13257
340,Electronics Store,40.76392077,-73.97312274,11/17/2012 15:55:46,0 days 00:54:44.000000000,13257
340,Subway,40.6770356,-73.97236079,11/20/2012 18:16:05,0 days 07:57:46.000000000,13258
340,Italian Restaurant,40.679995,-73.968108,11/20/2012 18:40:39,0 days 00:24:34.000000000,13258
340,Mexican Restaurant,40.6794709,-73.96822399999999,11/20/2012 18:51:26,0 days 00:10:47.000000000,13258
340,Caf,40.705397,-73.9333863,1/21/2013 19:15:56,3 days 23:31:42.000000000,13267
340,Bar,40.705465999999994,-73.93278199999999,1/21/2013 20:06:10,0 days 00:50:14.000000000,13267
340,Bus Station,40.65126779,-74.00400281,1/27/2013 12:03:19,5 days 15:57:09.000000000,13268
340,Subway,40.66700025,-73.98167609999999,1/27/2013 14:00:08,0 days 01:56:49.000000000,13268
340,Burger Joint,40.670418100000006,-73.97867203,1/27/2013 14:29:05,0 days 00:28:57.000000000,13268
341,Park,40.735282500000004,-73.99040315,7/2/2012 16:22:32,0 days 03:42:51.000000000,13271
341,Coffee Shop,40.73317756,-73.99116039,7/2/2012 16:28:26,0 days 00:05:54.000000000,13271
341,Home (private),40.75736154,-73.89482953,7/2/2012 19:00:29,0 days 02:32:03.000000000,13271
341,Hot Dog Joint,40.75028056,-73.99244785,7/3/2012 16:39:34,0 days 09:27:55.000000000,13273
341,Park,40.735282500000004,-73.99040315,7/3/2012 18:19:06,0 days 01:39:32.000000000,13273
341,Movie Theater,40.73416736,-73.99048716,7/3/2012 18:25:30,0 days 00:06:24.000000000,13273
341,Bar,40.735582,-74.00051975,7/3/2012 21:02:35,0 days 02:37:05.000000000,13273
341,Subway,40.746834299999996,-73.89155388,7/3/2012 23:19:19,0 days 02:16:44.000000000,13273
341,Food & Drink Shop,40.74481848,-73.99515152,7/29/2012 16:32:12,0 days 03:27:21.000000000,13281
341,Dumpling Restaurant,40.7329359,-73.98644352,7/29/2012 17:55:52,0 days 01:23:40.000000000,13281
341,Middle Eastern Restaurant,40.72845796,-73.98778645,7/29/2012 18:05:53,0 days 00:10:01.000000000,13281
341,Coffee Shop,40.74787108,-73.9892212,8/12/2012 19:17:53,0 days 06:10:10.000000000,13288
341,Bookstore,40.73673499,-73.98976066,8/12/2012 19:40:37,0 days 00:22:44.000000000,13288
341,Home (private),40.75736154,-73.89482953,8/12/2012 21:54:27,0 days 02:13:50.000000000,13288
341,Bar,40.71643185,-73.96150576,8/18/2012 17:00:24,0 days 03:52:40.000000000,13293
341,Bookstore,40.71666241,-73.96185,8/18/2012 19:35:57,0 days 02:35:33.000000000,13293
341,Bar,40.716778000000005,-73.958913,8/18/2012 20:07:22,0 days 00:31:25.000000000,13293
341,Hot Dog Joint,40.717006,-73.956565,8/18/2012 20:22:07,0 days 00:14:45.000000000,13293
341,Subway,40.746834299999996,-73.89155388,10/3/2012 11:28:33,17 days 11:55:25.000000000,13296
341,Clothing Store,40.75024805,-73.98991585,10/3/2012 11:56:55,0 days 00:28:22.000000000,13296
342,Food & Drink Shop,40.74863807,-73.98934172,4/11/2012 17:51:56,2 days 04:30:41.000000000,13303
342,Office,40.74856989,-73.98940485,4/11/2012 19:17:37,0 days 01:25:41.000000000,13303
342,Office,40.74856989,-73.98940485,4/13/2012 10:02:44,0 days 07:31:19.000000000,13305
342,Miscellaneous Shop,40.74858212,-73.98942206,4/13/2012 10:04:38,0 days 00:01:54.000000000,13305
342,Bar,40.748315000000005,-73.986064,4/14/2012 15:37:24,0 days 23:55:05.000000000,13306
342,Bar,40.814615,-73.959025,4/14/2012 17:16:36,0 days 01:39:12.000000000,13306
342,Office,40.74856989,-73.98940485,4/23/2012 8:31:05,0 days 19:53:02.000000000,13311
342,Food & Drink Shop,40.74863807,-73.98934172,4/23/2012 8:31:59,0 days 00:00:54.000000000,13311
342,Miscellaneous Shop,40.74858212,-73.98942206,5/14/2012 18:09:41,3 days 07:15:04.000000000,13316
342,Office,40.74856989,-73.98940485,5/14/2012 18:11:08,0 days 00:01:27.000000000,13316
342,Office,40.74856989,-73.98940485,6/5/2012 8:47:20,0 days 21:59:57.000000000,13323
342,Miscellaneous Shop,40.74858212,-73.98942206,6/5/2012 8:49:28,0 days 00:02:08.000000000,13323
342,Office,40.74856989,-73.98940485,7/11/2012 6:16:20,1 days 15:57:56.000000000,13335
342,Miscellaneous Shop,40.74858212,-73.98942206,7/11/2012 8:39:41,0 days 02:23:21.000000000,13335
342,Mexican Restaurant,40.75557964,-73.97086143,11/28/2012 20:22:20,1 days 11:31:57.000000000,13342
342,Art Museum,40.76139684,-73.97698575,11/28/2012 20:44:45,0 days 00:22:25.000000000,13342
342,Burrito Place,40.74908484,-73.9903116,11/28/2012 21:20:12,0 days 00:35:27.000000000,13342
343,Bridge,40.80023122,-73.82881165,5/31/2012 10:41:40,15 days 13:51:29.000000000,13352
343,Electronics Store,40.65146057,-73.87214540000001,5/31/2012 12:02:34,0 days 01:20:54.000000000,13352
343,Caribbean Restaurant,40.66134511,-73.89439029,5/31/2012 13:36:54,0 days 01:34:20.000000000,13352
343,Airport,40.64925721,-73.78267765,5/31/2012 15:03:52,0 days 01:26:58.000000000,13352
343,Post Office,40.653344,-73.76754816,7/4/2012 10:37:17,0 days 10:47:07.000000000,13357
343,Movie Theater,40.58606021,-73.92983437,7/4/2012 12:20:18,0 days 01:43:01.000000000,13357
343,Convenience Store,40.57914458,-73.83694693,7/4/2012 16:35:20,0 days 04:15:02.000000000,13358
343,Beach,40.58461892,-73.81612583,7/4/2012 17:13:17,0 days 00:37:57.000000000,13358
343,School,40.6655426,-73.88565063,7/5/2012 8:20:32,0 days 15:07:15.000000000,13359
343,Office,40.67432874,-73.77034618,7/5/2012 8:59:12,0 days 00:38:40.000000000,13359
343,Fast Food Restaurant,40.67943385,-73.86189938,7/5/2012 9:10:37,0 days 00:11:25.000000000,13359
343,Cosmetics Shop,40.67403707,-73.870928,7/5/2012 9:37:00,0 days 00:26:23.000000000,13359
343,Electronics Store,40.692904999999996,-73.85402685,7/5/2012 9:51:49,0 days 00:14:49.000000000,13359
343,Gas Station / Garage,40.65927497,-73.80844588,10/12/2012 5:30:55,0 days 08:14:36.000000000,13365
343,Airport,40.64925721,-73.78267765,10/12/2012 8:10:48,0 days 02:39:53.000000000,13365
343,Airport,40.65096807,-73.76843871,10/26/2012 21:26:12,0 days 06:49:56.000000000,13372
343,Building,40.6563315,-73.78068184,10/26/2012 22:47:58,0 days 01:21:46.000000000,13372
343,Airport,40.64878509,-73.78984451,10/29/2012 5:47:35,0 days 07:31:06.000000000,13373
343,Gas Station / Garage,40.65927497,-73.80844588,10/29/2012 5:53:10,0 days 00:05:35.000000000,13373
343,Airport,40.64878509,-73.78984451,11/1/2012 5:29:42,0 days 07:06:09.000000000,13374
343,Office,40.64791919,-73.79936971,11/1/2012 8:28:28,0 days 02:58:46.000000000,13374
343,Coffee Shop,40.71467146,-73.83194447,11/6/2012 21:16:23,0 days 03:00:26.000000000,13376
343,Airport,40.64925721,-73.78267765,11/6/2012 22:49:02,0 days 01:32:39.000000000,13376
343,Office,40.64791919,-73.79936971,11/10/2012 21:56:17,1 days 08:34:46.000000000,13377
343,Airport,40.64925721,-73.78267765,11/10/2012 23:32:49,0 days 01:36:32.000000000,13377
343,Drugstore / Pharmacy,40.67575609,-73.81898403,11/21/2012 0:24:59,0 days 03:21:38.000000000,13382
343,Airport,40.64925721,-73.78267765,11/21/2012 1:10:36,0 days 00:45:37.000000000,13382
343,Airport,40.64508936,-73.78452301,12/4/2012 7:03:50,0 days 21:11:43.000000000,13394
343,Airport,40.69881196,-73.80872726,12/4/2012 7:17:57,0 days 00:14:07.000000000,13394
343,Subway,40.70095931,-73.80771875,12/4/2012 7:21:52,0 days 00:03:55.000000000,13394
343,Airport,40.773839,-73.87122,12/4/2012 8:15:38,0 days 00:53:46.000000000,13394
343,Parking,40.77593487,-73.8841467,12/4/2012 8:32:12,0 days 00:16:34.000000000,13394
343,Coffee Shop,40.71467146,-73.83194447,12/4/2012 9:04:45,0 days 00:32:33.000000000,13394
343,Coffee Shop,40.66144182,-73.84009838,12/10/2012 15:29:04,0 days 15:38:46.000000000,13398
343,Food & Drink Shop,40.66398915,-73.83966923,12/10/2012 15:51:54,0 days 00:22:50.000000000,13398
343,Fried Chicken Joint,40.67544119,-73.86633398,12/22/2012 21:15:14,0 days 12:27:08.000000000,13408
343,Office,40.64791919,-73.79936971,12/22/2012 21:34:43,0 days 00:19:29.000000000,13408
343,Airport,40.64925721,-73.78267765,12/23/2012 0:18:03,0 days 02:43:20.000000000,13408
343,Bridge,40.71356548,-73.97236347,2/5/2013 15:44:33,0 days 16:44:07.000000000,13416
343,Bridge,40.70595327,-73.99656773,2/5/2013 16:17:11,0 days 00:32:38.000000000,13416
344,Home (private),40.77394293,-73.94186034,4/8/2012 17:28:51,1 days 03:08:29.000000000,13421
344,General Entertainment,40.73939794,-73.99320973,4/8/2012 17:29:27,0 days 00:00:36.000000000,13421
344,Smoke Shop,40.75204393,-73.98546214,4/20/2012 16:45:05,0 days 08:21:56.000000000,13432
344,Smoke Shop,40.75204393,-73.98546214,4/20/2012 16:45:17,0 days 00:00:12.000000000,13432
344,Coffee Shop,40.72040231,-73.84445161,4/25/2012 7:29:23,0 days 13:55:02.000000000,13437
344,College Academic Building,40.73716581,-73.81772267,4/25/2012 8:03:41,0 days 00:34:18.000000000,13437
344,College Academic Building,40.737116,-73.81773097,4/25/2012 8:04:39,0 days 00:00:58.000000000,13437
344,College Academic Building,40.73707977,-73.81808281,4/25/2012 8:05:02,0 days 00:00:23.000000000,13437
344,College Academic Building,40.735309,-73.82007195,4/25/2012 9:36:33,0 days 01:31:31.000000000,13437
344,College Academic Building,40.73523007,-73.82015237,4/25/2012 9:36:45,0 days 00:00:12.000000000,13437
344,Coffee Shop,40.72040231,-73.84445161,5/15/2012 7:29:57,0 days 17:03:34.000000000,13440
344,College Academic Building,40.73563273,-73.81625891,5/15/2012 9:31:14,0 days 02:01:17.000000000,13440
344,College Academic Building,40.73523007,-73.82015237,5/15/2012 9:31:32,0 days 00:00:18.000000000,13440
344,College Academic Building,40.73707977,-73.81808281,5/15/2012 9:31:55,0 days 00:00:23.000000000,13440
344,College Academic Building,40.735309,-73.82007195,6/27/2012 8:01:14,1 days 23:55:28.000000000,13447
344,College Academic Building,40.73523007,-73.82015237,6/27/2012 8:01:29,0 days 00:00:15.000000000,13447
344,Department Store,40.87364276,-73.9081192,8/10/2012 18:57:35,0 days 22:32:16.000000000,13451
344,Bridge,40.75673368,-73.95445704,8/10/2012 21:04:57,0 days 02:07:22.000000000,13451
344,Burger Joint,40.77912607,-73.95490489,8/18/2012 16:03:18,0 days 14:25:41.000000000,13458
344,Park,40.77142562,-73.97350073,8/18/2012 17:05:29,0 days 01:02:11.000000000,13458
344,Drugstore / Pharmacy,40.788626,-73.97047099999999,8/18/2012 17:19:57,0 days 00:14:28.000000000,13458
344,Park,40.7819875,-73.97423029,8/18/2012 17:29:58,0 days 00:10:01.000000000,13458
344,Park,40.78086639,-73.96687031,8/18/2012 18:15:43,0 days 00:45:45.000000000,13458
344,Fast Food Restaurant,40.77793967,-73.95470974,8/18/2012 19:01:59,0 days 00:46:16.000000000,13458
344,Clothing Store,40.77843897,-73.95451458,8/18/2012 19:25:45,0 days 00:23:46.000000000,13458
344,Drugstore / Pharmacy,40.77969197,-73.95337805,8/18/2012 19:35:44,0 days 00:09:59.000000000,13458
344,Home (private),40.77394293,-73.94186034,8/18/2012 21:55:04,0 days 02:19:20.000000000,13458
344,Subway,40.76464888,-73.96635532,8/20/2012 7:13:11,0 days 17:24:48.000000000,13460
344,Subway,40.72171705,-73.8445247,8/20/2012 7:48:42,0 days 00:35:31.000000000,13460
344,Bus Station,40.72150208,-73.84417534,8/20/2012 7:49:22,0 days 00:00:40.000000000,13460
344,Bus Station,40.73242961,-73.81095886,8/20/2012 7:50:47,0 days 00:01:25.000000000,13460
344,Neighborhood,40.77527683,-73.95360947,9/13/2012 10:55:09,0 days 21:21:03.000000000,13462
344,Subway,40.77950086,-73.95584619,9/13/2012 11:15:13,0 days 00:20:04.000000000,13462
344,University,40.73575964,-73.81838323,9/13/2012 12:47:46,0 days 01:32:33.000000000,13462
344,Other Great Outdoors,40.75914973,-73.8298479,9/14/2012 13:59:36,0 days 04:51:42.000000000,13464
344,Airport,40.773839,-73.87122,9/14/2012 14:28:37,0 days 00:29:01.000000000,13464
344,Airport,40.77025558,-73.86387348,9/14/2012 15:04:43,0 days 00:36:06.000000000,13464
344,Subway,40.72171705,-73.8445247,10/19/2012 8:32:20,0 days 10:16:14.000000000,13473
344,Neighborhood,40.7162328,-73.85018349,10/19/2012 8:32:28,0 days 00:00:08.000000000,13473
344,College Academic Building,40.735309,-73.82007195,10/19/2012 8:46:57,0 days 00:14:29.000000000,13473
344,College Academic Building,40.73523007,-73.82015237,10/19/2012 8:48:45,0 days 00:01:48.000000000,13473
344,University,40.73569578,-73.81801561,10/19/2012 9:33:55,0 days 00:45:10.000000000,13473
344,College Academic Building,40.73486855,-73.81602287,10/19/2012 10:02:49,0 days 00:28:54.000000000,13473
344,Neighborhood,40.77527683,-73.95360947,10/26/2012 7:53:42,0 days 10:50:00.000000000,13478
344,Subway,40.77950086,-73.95584619,10/26/2012 8:03:13,0 days 00:09:31.000000000,13478
344,Subway,40.76256859,-73.96796465,10/26/2012 8:22:52,0 days 00:19:39.000000000,13478
344,Subway,40.76464888,-73.96635532,10/26/2012 8:23:07,0 days 00:00:15.000000000,13478
344,Neighborhood,40.7162328,-73.85018349,10/26/2012 8:46:39,0 days 00:23:32.000000000,13478
344,College Academic Building,40.737116,-73.81773097,10/26/2012 9:01:38,0 days 00:14:59.000000000,13478
344,Student Center,40.73447622,-73.81593627,10/26/2012 10:30:43,0 days 01:29:05.000000000,13478
344,College Academic Building,40.73561766,-73.81770544,10/26/2012 12:13:53,0 days 01:43:10.000000000,13478
344,Fast Food Restaurant,40.7200303,-73.84515971,10/26/2012 13:29:39,0 days 01:15:46.000000000,13478
344,Home (private),40.77394293,-73.94186034,11/9/2012 16:53:45,2 days 05:30:57.000000000,13488
344,Movie Theater,40.76188337,-73.9660344,11/9/2012 18:40:07,0 days 01:46:22.000000000,13488
344,Coffee Shop,40.77934896,-73.94778144,12/1/2012 13:09:04,0 days 14:43:48.000000000,13501
344,Bus Station,40.7572213,-73.99154663,12/1/2012 13:53:33,0 days 00:44:29.000000000,13501
344,College Academic Building,40.737116,-73.81773097,12/5/2012 12:23:42,0 days 03:28:25.000000000,13507
344,University,40.73566924,-73.81756758,12/5/2012 12:23:57,0 days 00:00:15.000000000,13507
344,Chinese Restaurant,40.78038287,-73.94685153,12/7/2012 22:22:58,0 days 07:59:27.000000000,13510
344,Drugstore / Pharmacy,40.777059,-73.949276,12/7/2012 22:44:48,0 days 00:21:50.000000000,13510
344,College Academic Building,40.73563273,-73.81625891,12/10/2012 12:17:07,0 days 03:36:31.000000000,13511
344,Drugstore / Pharmacy,40.78003977,-73.94729018,12/10/2012 14:15:06,0 days 01:57:59.000000000,13511
344,Home (private),40.77394293,-73.94186034,12/22/2012 21:34:53,1 days 00:43:59.000000000,13517
344,Drugstore / Pharmacy,40.777059,-73.949276,12/22/2012 22:27:51,0 days 00:52:58.000000000,13517
344,Home (private),40.77394293,-73.94186034,12/23/2012 0:38:27,0 days 02:10:36.000000000,13517
344,Subway,40.76464888,-73.96635532,12/27/2012 8:11:01,4 days 07:32:34.000000000,13518
344,Coffee Shop,40.72040231,-73.84445161,12/27/2012 8:39:36,0 days 00:28:35.000000000,13518
344,Subway,40.72171705,-73.8445247,12/27/2012 8:45:42,0 days 00:06:06.000000000,13518
344,Subway,40.76256859,-73.96796465,1/2/2013 8:21:14,1 days 01:19:59.000000000,13520
344,Subway,40.76464888,-73.96635532,1/2/2013 8:22:17,0 days 00:01:03.000000000,13520
344,University,40.73574176,-73.81832004,1/2/2013 10:41:23,0 days 02:19:06.000000000,13520
344,College Academic Building,40.73490106,-73.81891966,1/2/2013 10:56:39,0 days 00:15:16.000000000,13520
344,Subway,40.76256859,-73.96796465,1/7/2013 8:09:03,3 days 00:25:27.000000000,13522
344,Subway,40.76464888,-73.96635532,1/7/2013 8:09:49,0 days 00:00:46.000000000,13522
344,Donut Shop,40.72075185,-73.84438456,1/7/2013 8:33:42,0 days 00:23:53.000000000,13522
344,Subway,40.76464888,-73.96635532,1/28/2013 8:16:39,1 days 13:43:35.000000000,13535
